Code	Country	variable	value
470	Malta	1990	1.69107
620	Portugal	1990	1.15759
705	Slovenia	1990	5.11762
724	Spain	1990	1.48865
112	Belarus	1990	3.45495
100	Bulgaria	1990	2.33169
203	Czech Republic	1990	0.289189
348	Hungary	1990	1.58285
616	Poland	1990	2.48932
498	Republic of Moldova	1990	1.79346
642	Romania	1990	1.82378
643	Russian Federation	1990	5.02095
703	Slovakia	1990	0.181717
804	Ukraine	1990	4.35874
60	Bermuda	1990	2.69249
124	Canada	1990	4.22204
304	Greenland	1990	2.71817
666	Saint Pierre and Miquelon	1990	3.97899
840	United States of America	1990	5.13747
28	Antigua and Barbuda	1990	1.32425
44	Bahamas	1990	2.08135
52	Barbados	1990	1.13222
92	British Virgin Islands	1990	0.78764
136	Cayman Islands	1990	2.60128
192	Cuba	1990	0.826193
212	Dominica	1990	0.232494
214	Dominican Republic	1990	0.353962
308	Grenada	1990	0.343107
312	Guadeloupe	1990	0.905931
332	Haiti	1990	0.0381266
388	Jamaica	1990	0.918787
474	Martinique	1990	1.56503
500	Montserrat	1990	0.838614
630	Puerto Rico	1990	0.0396534
662	Saint Lucia	1990	0.317933
670	Saint Vincent and the Grenadines	1990	0.204798
780	Trinidad and Tobago	1990	3.78738
84	Belize	1990	0.447788
188	Costa Rica	1990	0.258585
222	El Salvador	1990	0.133966
320	Guatemala	1990	0.155778
340	Honduras	1990	0.14425
484	Mexico	1990	1.22786
558	Nicaragua	1990	0.17449
591	Panama	1990	0.353982
32	Argentina	1990	0.921578
68	Bolivia (Plurinational State of)	1990	0.225019
76	Brazil	1990	0.369712
152	Chile	1990	0.731131
170	Colombia	1990	0.471903
218	Ecuador	1990	0.439948
238	Falkland Islands (Malvinas)	1990	4.99251
254	French Guiana	1990	1.88191
328	Guyana	1990	0.412447
600	Paraguay	1990	0.145186
604	Peru	1990	0.263592
740	Suriname	1990	1.21455
858	Uruguay	1990	0.343088
862	Venezuela (Bolivarian Republic of)	1990	1.62242
36	Australia	1990	4.68017
554	New Zealand	1990	1.81001
242	Fiji	1990	0.306816
540	New Caledonia	1990	2.57212
598	Papua New Guinea	1990	0.160491
90	Solomon Islands	1990	0.140293
548	Vanuatu	1990	0.120442
296	Kiribati	1990	0.0835131
584	Marshall Islands	1990	0.274894
520	Nauru	1990	3.93443
585	Palau	1990	4.28667
184	Cook Islands	1990	0.337572
258	French Polynesia	1990	0.854718
570	Niue	1990	0.434783
882	Samoa	1990	0.210748
776	Tonga	1990	0.222051
4	Afghanistan	1990	0.0566754
50	Bangladesh	1990	0.0362529
64	Bhutan	1990	0.0637785
356	India	1990	0.215222
364	Iran (Islamic Republic of)	1990	1.04997
462	Maldives	1990	0.194874
524	Nepal	1990	0.00900304
586	Pakistan	1990	0.160361
144	Sri Lanka	1990	0.0593395
156	China	1990	0.583713
344	Hong Kong China	1990	1.25287
446	China, Macao Special Administrative Region	1990	0.752381
408	Democratic People's Republic of Korea	1990	3.31476
392	Japan	1990	2.39418
496	Mongolia	1990	1.22965
410	Korea	1990	1.53387
9002	Taiwan	1990	1.67489
96	Brunei Darussalam	1990	105.786
116	Cambodia	1990	0.0126934
360	Indonesia	1990	0.229709
418	Lao People's Democratic Republic	1990	0.0149765
458	Malaysia	1990	0.833382
104	Myanmar	1990	0.0284983
608	Philippines	1990	0.191967
702	Singapore	1990	3.79495
764	Thailand	1990	0.461084
704	Viet Nam	1990	0.0881241
51	Armenia	1990	0.388844
31	Azerbaijan	1990	2.09133
48	Bahrain	1990	6.48339
196	Cyprus	1990	1.86308
268	Georgia	1990	1.03868
368	Iraq	1990	0.732546
376	Israel	1990	2.00301
400	Jordan	1990	0.854025
414	Kuwait	1990	5.52775
422	Lebanon	1990	0.834476
275	Palestinian Authority	1990	0
512	Oman	1990	1.52035
634	Qatar	1990	7.1134
682	Saudi Arabia	1990	3.31401
760	Syrian Arab Republic	1990	0.769048
792	Turkey	1990	0.688369
784	United Arab Emirates	1990	7.99268
887	Yemen	1990	0.21253
398	Kazakhstan	1990	5.72856
417	Kyrgyzstan	1990	0.941261
762	Tajikistan	1990	1.45331
795	Turkmenistan	1990	2.86433
860	Uzbekistan	1990	2.00018
12	Algeria	1990	0.831128
818	Egypt	1990	0.356287
434	Libya	1990	2.36196
504	Morocco	1990	0.258387
788	Tunisia	1990	0.59757
732	Western Sahara	1990	0.244592
204	Benin	1990	0.0406666
854	Burkina Faso	1990	0.0172454
132	Cape Verde	1990	0.0677543
384	Cote d'Ivoire	1990	0.116572
270	Gambia	1990	0.0580662
288	Ghana	1990	0.0686821
324	Guinea	1990	0.0448996
624	Guinea-Bissau	1990	0.0557516
430	Liberia	1990	0.0586097
466	Mali	1990	0.0132877
478	Mauritania	1990	0.361684
562	Niger	1990	0.0361845
566	Nigeria	1990	0.127124
654	Saint Helena	1990	0.36075
686	Senegal	1990	0.113429
694	Sierra Leone	1990	0.0222848
768	Togo	1990	0.0522168
24	Angola	1990	0.118933
120	Cameroon	1990	0.0358049
140	Central African Republic	1990	0.0184397
148	Chad	1990	0.00638783
178	Congo	1990	0.1308
180	Democratic Republic of the Congo	1990	0.0292845
226	Equatorial Guinea	1990	0.0843762
266	Gabon	1990	1.7649
678	Sao Tome and Principe	1990	0.155016
72	Botswana	1990	0.438
516	Namibia	1990	0.00141154
710	South Africa	1990	2.46505
748	Swaziland	1990	0.083298
108	Burundi	1990	0.00932892
174	Comoros	1990	0.0411131
262	Djibouti	1990	0.171343
232	Eritrea	1990	0.00233652
404	Kenya	1990	0.0678093
450	Madagascar	1990	0.0227978
454	Malawi	1990	0.0173518
480	Mauritius	1990	0.37774
508	Mozambique	1990	0.0200838
638	R_union	1990	0.554641
646	Rwanda	1990	0.020139
690	Seychelles	1990	0.430484
706	Somalia	1990	0.000758037
800	Uganda	1990	0.0125205
834	United Republic of Tanzania	1990	0.0250249
894	Zambia	1990	0.0843207
716	Zimbabwe	1990	0.434275
40	Austria	2000	2.10501
56	Belgium	2000	2.72567
250	France	2000	1.64673
276	Germany	2000	2.65451
442	Luxembourg	2000	5.14049
528	Netherlands	2000	2.39143
756	Switzerland	2000	1.4834
208	Denmark	2000	2.36646
233	Estonia	2000	3.18681
234	Faeroe Islands	2000	3.84025
246	Finland	2000	2.71931
352	Iceland	2000	2.09545
372	Ireland	2000	2.96544
428	Latvia	2000	0.688778
440	Lithuania	2000	0.929782
578	Norway	2000	2.23954
752	Sweden	2000	1.30472
826	United Kingdom	2000	2.52948
8	Albania	2000	0.19038
20	Andorra	2000	2.16
70	Bosnia and Herzegovina	2000	1.70241
191	Croatia	2000	1.2101
292	Gibraltar	2000	3.14824
300	Greece	2000	2.25144
380	Italy	2000	2.05114
470	Malta	2000	1.47594
620	Portugal	2000	1.59327
705	Slovenia	2000	1.97844
724	Spain	2000	1.90623
112	Belarus	2000	1.6058
100	Bulgaria	2000	1.4439
203	Czech Republic	2000	3.2934
348	Hungary	2000	1.41374
616	Poland	2000	2.13715
498	Republic of Moldova	2000	0.438997
642	Romania	2000	1.06221
643	Russian Federation	2000	2.6703
703	Slovakia	2000	1.79266
804	Ukraine	2000	1.69895
60	Bermuda	2000	2.14749
124	Canada	2000	4.60993
304	Greenland	2000	2.58025
666	Saint Pierre and Miquelon	2000	2.38892
840	United States of America	2000	5.35367
28	Antigua and Barbuda	2000	1.24459
44	Bahamas	2000	1.60755
52	Barbados	2000	1.28747
92	British Virgin Islands	2000	0.779651
136	Cayman Islands	2000	1.90547
192	Cuba	2000	0.631199
212	Dominica	2000	0.411359
214	Dominican Republic	2000	0.621303
308	Grenada	2000	0.553316
312	Guadeloupe	2000	1.03689
332	Haiti	2000	0.043132
388	Jamaica	2000	1.09597
474	Martinique	2000	1.43611
500	Montserrat	2000	2.62203
630	Puerto Rico	2000	0.0396534
662	Saint Lucia	2000	0.610858
670	Saint Vincent and the Grenadines	2000	0.389404
780	Trinidad and Tobago	2000	5.44668
84	Belize	2000	0.747467
188	Costa Rica	2000	0.381087
222	El Salvador	2000	0.263401
320	Guatemala	2000	0.240769
340	Honduras	2000	0.220225
484	Mexico	2000	1.04098
558	Nicaragua	2000	0.201336
591	Panama	2000	0.532059
32	Argentina	2000	1.01019
68	Bolivia (Plurinational State of)	2000	0.269917
76	Brazil	2000	0.481879
152	Chile	2000	1.05223
170	Colombia	2000	0.393308
218	Ecuador	2000	0.472937
238	Falkland Islands (Malvinas)	2000	4.13793
254	French Guiana	2000	1.39256
328	Guyana	2000	0.569911
600	Paraguay	2000	0.188029
604	Peru	2000	0.303028
740	Suriname	2000	1.24154
858	Uruguay	2000	0.402893
862	Venezuela (Bolivarian Republic of)	2000	1.58229
36	Australia	2000	4.67557
554	New Zealand	2000	2.18422
242	Fiji	2000	0.293134
540	New Caledonia	2000	2.87155
598	Papua New Guinea	2000	0.137167
90	Solomon Islands	2000	0.105885
548	Vanuatu	2000	0.115959
296	Kiribati	2000	0.107114
584	Marshall Islands	2000	0.402746
520	Nauru	2000	3.68599
585	Palau	2000	1.60813
184	Cook Islands	2000	0.455451
258	French Polynesia	2000	0.741657
570	Niue	2000	0.530223
882	Samoa	2000	0.215229
776	Tonga	2000	0.33473
4	Afghanistan	2000	0.010226
50	Bangladesh	2000	0.0537839
64	Bhutan	2000	0.192453
356	India	2000	0.303863
364	Iran (Islamic Republic of)	2000	1.39208
462	Maldives	2000	0.499545
524	Nepal	2000	0.0360596
586	Pakistan	2000	0.195946
144	Sri Lanka	2000	0.148078
156	China	2000	0.731803
344	Hong Kong China	2000	1.57799
446	China, Macao Special Administrative Region	2000	1.0093
408	Democratic People's Republic of Korea	2000	0.918206
392	Japan	2000	2.59359
496	Mongolia	2000	0.856773
410	Korea	2000	2.54557
9002	Taiwan	2000	2.56437
96	Brunei Darussalam	2000	82.1557
116	Cambodia	2000	0.0113638
360	Indonesia	2000	0.372276
418	Lao People's Democratic Republic	2000	0.0534862
458	Malaysia	2000	1.48219
104	Myanmar	2000	0.0513626
608	Philippines	2000	0.273821
702	Singapore	2000	3.52733
764	Thailand	2000	0.881601
704	Viet Nam	2000	0.186148
51	Armenia	2000	0.307236
31	Azerbaijan	2000	0.974831
48	Bahrain	2000	8.29985
196	Cyprus	2000	2.22856
268	Georgia	2000	0.260709
368	Iraq	2000	0.806211
376	Israel	2000	2.80695
400	Jordan	2000	0.871355
414	Kuwait	2000	9.02007
422	Lebanon	2000	1.10994
275	Palestinian Authority	2000	0.0692185
512	Oman	2000	2.50439
634	Qatar	2000	16.0907
682	Saudi Arabia	2000	3.86688
760	Syrian Arab Republic	2000	0.780577
792	Turkey	2000	0.911306
784	United Arab Emirates	2000	11.4312
887	Yemen	2000	0.219451
398	Kazakhstan	2000	2.32062
417	Kyrgyzstan	2000	0.255708
762	Tajikistan	2000	0.176579
795	Turkmenistan	2000	2.15939
860	Uzbekistan	2000	1.30568
12	Algeria	2000	1.04455
818	Egypt	2000	0.607022
434	Libya	2000	2.51759
504	Morocco	2000	0.324174
788	Tunisia	2000	0.528777
732	Western Sahara	2000	0.206144
204	Benin	2000	0.0662229
854	Burkina Faso	2000	0.0165294
132	Cape Verde	2000	0.116181
384	Cote d'Ivoire	2000	0.0929319
270	Gambia	2000	0.056844
288	Ghana	2000	0.0865366
324	Guinea	2000	0.0416291
624	Guinea-Bissau	2000	0.0529237
430	Liberia	2000	0.0414243
466	Mali	2000	0.0140645
478	Mauritania	2000	0.124436
562	Niger	2000	0.0213035
566	Nigeria	2000	0.172962
654	Saint Helena	2000	0.592183
686	Senegal	2000	0.108667
694	Sierra Leone	2000	0.0345302
768	Togo	2000	0.0682231
24	Angola	2000	0.126125
120	Cameroon	2000	0.0589961
140	Central African Republic	2000	0.0194889
148	Chad	2000	0.0040468
178	Congo	2000	0.0942182
180	Democratic Republic of the Congo	2000	0.0088335
226	Equatorial Guinea	2000	0.134245
266	Gabon	2000	0.239174
678	Sao Tome and Principe	2000	0.171268
72	Botswana	2000	0.676902
516	Namibia	2000	0.261514
710	South Africa	2000	2.24056
748	Swaziland	2000	0.244515
108	Burundi	2000	0.0105058
174	Comoros	2000	0.0416669
262	Djibouti	2000	0.128845
232	Eritrea	2000	0.0453884
404	Kenya	2000	0.0903608
450	Madagascar	2000	0.0405228
454	Malawi	2000	0.0233277
480	Mauritius	2000	0.631903
508	Mozambique	2000	0.0199458
638	R_union	2000	0.84281
646	Rwanda	2000	0.0196034
690	Seychelles	2000	1.89821
706	Somalia	2000	0.0212329
800	Uganda	2000	0.0170263
834	United Republic of Tanzania	2000	0.0211829
894	Zambia	2000	0.0473858
716	Zimbabwe	2000	0.324358
40	Austria	2010	2.15881
56	Belgium	2010	2.53064
250	France	2010	1.70896
276	Germany	2010	2.73973
442	Luxembourg	2010	5.28889
528	Netherlands	2010	2.39766
756	Switzerland	2010	1.6204
208	Denmark	2010	2.44335
233	Estonia	2010	3.28662
234	Faeroe Islands	2010	3.78411
246	Finland	2010	2.9535
352	Iceland	2010	2.02157
372	Ireland	2010	3.09647
428	Latvia	2010	0.770347
440	Lithuania	2010	0.969213
578	Norway	2010	2.39722
752	Sweden	2010	1.36943
826	United Kingdom	2010	2.56157
8	Albania	2010	0.204601
20	Andorra	2010	2.09
70	Bosnia and Herzegovina	2010	1.7541
191	Croatia	2010	1.27925
292	Gibraltar	2010	3.22072
300	Greece	2010	2.30201
380	Italy	2010	2.04817
470	Malta	2010	1.43534
620	Portugal	2010	1.54476
705	Slovenia	2010	1.9896
724	Spain	2010	1.89505
112	Belarus	2010	1.59775
100	Bulgaria	2010	1.53341
203	Czech Republic	2010	3.28962
348	Hungary	2010	1.48358
616	Poland	2010	2.14996
498	Republic of Moldova	2010	0.481804
642	Romania	2010	1.13503
643	Russian Federation	2010	2.67035
703	Slovakia	2010	1.87579
804	Ukraine	2010	1.71977
60	Bermuda	2010	2.13794
124	Canada	2010	4.45049
304	Greenland	2010	2.60661
666	Saint Pierre and Miquelon	2010	2.39655
840	United States of America	2010	5.24174
28	Antigua and Barbuda	2010	1.22047
44	Bahamas	2010	1.58508
52	Barbados	2010	1.32495
92	British Virgin Islands	2010	0.766798
136	Cayman Islands	2010	1.80176
192	Cuba	2010	0.60835
212	Dominica	2010	0.456225
214	Dominican Republic	2010	0.615136
308	Grenada	2010	0.591728
312	Guadeloupe	2010	1.03504
332	Haiti	2010	0.0493071
388	Jamaica	2010	1.1195
474	Martinique	2010	1.44331
500	Montserrat	2010	2.80414
630	Puerto Rico	2010	0.0396534
662	Saint Lucia	2010	0.604195
670	Saint Vincent and the Grenadines	2010	0.44463
780	Trinidad and Tobago	2010	5.55693
84	Belize	2010	0.752764
188	Costa Rica	2010	0.386362
222	El Salvador	2010	0.271576
320	Guatemala	2010	0.242045
340	Honduras	2010	0.245001
484	Mexico	2010	1.05797
558	Nicaragua	2010	0.207661
591	Panama	2010	0.635173
32	Argentina	2010	0.995552
68	Bolivia (Plurinational State of)	2010	0.236196
76	Brazil	2010	0.488138
152	Chile	2010	0.964564
170	Colombia	2010	0.375275
218	Ecuador	2010	0.524546
238	Falkland Islands (Malvinas)	2010	4.08025
254	French Guiana	2010	1.32512
328	Guyana	2010	0.546769
600	Paraguay	2010	0.191007
604	Peru	2010	0.282082
740	Suriname	2010	1.30429
858	Uruguay	2010	0.374221
862	Venezuela (Bolivarian Republic of)	2010	1.81962
36	Australia	2010	4.52441
554	New Zealand	2010	2.24052
242	Fiji	2010	0.380265
540	New Caledonia	2010	2.37082
598	Papua New Guinea	2010	0.146284
90	Solomon Islands	2010	0.107768
548	Vanuatu	2010	0.118372
296	Kiribati	2010	0.0818111
584	Marshall Islands	2010	0.417172
520	Nauru	2010	3.78373
585	Palau	2010	1.48307
184	Cook Islands	2010	0.50859
258	French Polynesia	2010	0.616816
570	Niue	2010	0.544366
882	Samoa	2010	0.21969
776	Tonga	2010	0.292625
4	Afghanistan	2010	0.00817004
50	Bangladesh	2010	0.0614424
64	Bhutan	2010	0.190218
356	India	2010	0.303352
364	Iran (Islamic Republic of)	2010	1.44618
462	Maldives	2010	0.531742
524	Nepal	2010	0.0376824
586	Pakistan	2010	0.194453
144	Sri Lanka	2010	0.147016
156	China	2010	0.744098
344	Hong Kong China	2010	1.49405
446	China, Macao Special Administrative Region	2010	1.03019
408	Democratic People's Republic of Korea	2010	0.946568
392	Japan	2010	2.55338
496	Mongolia	2010	0.888615
410	Korea	2010	2.58916
9002	Taiwan	2010	2.62145
96	Brunei Darussalam	2010	76.2005
116	Cambodia	2010	0.0112356
360	Indonesia	2010	0.414551
418	Lao People's Democratic Republic	2010	0.0581326
458	Malaysia	2010	1.5591
104	Myanmar	2010	0.0419665
608	Philippines	2010	0.263847
702	Singapore	2010	3.48707
764	Thailand	2010	0.939861
704	Viet Nam	2010	0.206457
51	Armenia	2010	0.314801
31	Azerbaijan	2010	0.924517
48	Bahrain	2010	6.18539
196	Cyprus	2010	2.2043
268	Georgia	2010	0.218743
368	Iraq	2010	0.912646
376	Israel	2010	2.88721
400	Jordan	2010	0.849241
414	Kuwait	2010	8.19176
422	Lebanon	2010	1.15341
275	Palestinian Authority	2010	0.0483705
512	Oman	2010	2.69303
634	Qatar	2010	17.9107
682	Saudi Arabia	2010	4.02079
760	Syrian Arab Republic	2010	0.741656
792	Turkey	2010	0.809811
784	United Arab Emirates	2010	9.93393
887	Yemen	2010	0.236834
398	Kazakhstan	2010	2.69199
417	Kyrgyzstan	2010	0.209368
762	Tajikistan	2010	0.182611
795	Turkmenistan	2010	2.36993
860	Uzbekistan	2010	1.31174
12	Algeria	2010	1.00161
818	Egypt	2010	0.535821
434	Libya	2010	2.54814
504	Morocco	2010	0.355305
788	Tunisia	2010	0.569638
732	Western Sahara	2010	0.193031
204	Benin	2010	0.068904
854	Burkina Faso	2010	0.0156072
132	Cape Verde	2010	0.127553
384	Cote d'Ivoire	2010	0.0855946
270	Gambia	2010	0.0564424
288	Ghana	2010	0.0931038
324	Guinea	2010	0.0413109
624	Guinea-Bissau	2010	0.0531736
430	Liberia	2010	0.0426034
466	Mali	2010	0.0138494
478	Mauritania	2010	0.129977
562	Niger	2010	0.0221766
566	Nigeria	2010	0.176652
654	Saint Helena	2010	0.599161
686	Senegal	2010	0.111956
694	Sierra Leone	2010	0.0375477
768	Togo	2010	0.0544053
24	Angola	2010	0.135334
120	Cameroon	2010	0.0575035
140	Central African Republic	2010	0.0191122
148	Chad	2010	0.00378957
178	Congo	2010	0.118583
180	Democratic Republic of the Congo	2010	0.00816693
226	Equatorial Guinea	2010	0.128536
266	Gabon	2010	0.269525
678	Sao Tome and Principe	2010	0.175305
72	Botswana	2010	0.659301
516	Namibia	2010	0.302928
710	South Africa	2010	2.17272
748	Swaziland	2010	0.238925
108	Burundi	2010	0.00938868
174	Comoros	2010	0.0389899
262	Djibouti	2010	0.127133
232	Eritrea	2010	0.0455034
404	Kenya	2010	0.0792082
450	Madagascar	2010	0.0401157
454	Malawi	2010	0.0225529
480	Mauritius	2010	0.670166
508	Mozambique	2010	0.0195772
638	R_union	2010	0.828804
646	Rwanda	2010	0.0191335
690	Seychelles	2010	2.14183
706	Somalia	2010	0.0212088
800	Uganda	2010	0.0175286
834	United Republic of Tanzania	2010	0.0243818
894	Zambia	2010	0.0484909
716	Zimbabwe	2010	0.295303
